Date,Delay (minutes),Delay (%),Airport,Abbreviation
November 2001,44.21,11.5,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2001,43.54,13.57,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2002,43.0,9.57,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2002,43.42,7.29,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2002,43.27,10.19,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2002,55.54,7.72,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2002,48.01,8.33,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2002,49.53,11.83,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2002,56.15,11.26,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2002,55.28,10.81,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2002,57.9,8.2,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2002,44.5,12.57,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2002,41.73,7.57,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2002,52.43,14.1,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2003,45.16,7.27,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2003,46.49,11.29,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2003,48.08,10.58,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2003,47.35,6.02,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2003,47.67,4.7,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2003,57.86,11.56,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2003,50.24,11.73,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2003,54.82,9.02,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2003,53.03,7.75,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2003,48.41,6.33,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2003,58.05,10.06,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2003,48.06,10.51,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2004,46.15,9.28,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2004,46.01,10.96,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2004,45.16,9.48,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2004,50.66,10.8,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2004,72.72,12.26,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2004,64.14,23.51,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2004,52.66,13.39,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2004,49.38,9.74,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2004,47.5,4.76,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2004,45.36,7.05,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2004,59.73,15.66,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2004,54.53,15.53,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2005,45.03,12.95,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2005,46.41,14.41,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2005,44.57,13.46,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2005,49.52,9.55,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2005,57.5,9.22,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2005,46.78,11.47,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2005,62.77,21.68,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2005,54.38,17.37,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2005,40.99,9.4,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2005,53.02,9.09,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2005,49.06,11.13,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2005,53.69,20.2,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2006,51.05,15.25,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2006,44.76,18.76,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2006,47.42,22.29,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2006,50.56,20.84,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2006,59.22,20.37,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2006,64.49,24.24,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2006,56.78,25.55,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2006,46.51,16.04,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2006,52.09,10.01,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2006,77.0,20.69,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2006,51.63,13.41,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2006,53.16,21.37,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2007,44.99,17.38,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2007,44.42,15.33,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2007,58.77,22.96,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2007,51.82,18.68,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2007,64.75,21.14,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2007,66.46,27.49,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2007,60.76,27.32,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2007,60.66,18.68,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2007,49.69,9.62,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2007,58.47,13.32,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2007,52.73,13.86,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2007,49.88,24.02,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2008,48.13,20.05,"Houston, TX: George Bush Intercontinental/Houston",IAH
February 2008,53.88,22.46,"Houston, TX: George Bush Intercontinental/Houston",IAH
March 2008,59.6,25.8,"Houston, TX: George Bush Intercontinental/Houston",IAH
April 2008,49.43,19.11,"Houston, TX: George Bush Intercontinental/Houston",IAH
May 2008,48.45,18.74,"Houston, TX: George Bush Intercontinental/Houston",IAH
June 2008,60.94,24.51,"Houston, TX: George Bush Intercontinental/Houston",IAH
July 2008,53.4,18.68,"Houston, TX: George Bush Intercontinental/Houston",IAH
August 2008,58.76,22.61,"Houston, TX: George Bush Intercontinental/Houston",IAH
September 2008,49.8,7.57,"Houston, TX: George Bush Intercontinental/Houston",IAH
October 2008,61.18,10.67,"Houston, TX: George Bush Intercontinental/Houston",IAH
November 2008,46.62,11.06,"Houston, TX: George Bush Intercontinental/Houston",IAH
December 2008,58.61,25.25,"Houston, TX: George Bush Intercontinental/Houston",IAH
January 2009,42.69,11.58,"Houston, TX: George Bush Intercontinental/Houston",IAH
