Date,Airport,Airport Code,Delay Minutes,Airport Delay %
August 2023,"Seattle, WA: Seattle/Tacoma International",SEA,53.65,18.87
September 2023,"Seattle, WA: Seattle/Tacoma International",SEA,54.79,17.04
October 2023,"Seattle, WA: Seattle/Tacoma International",SEA,53.07,13.15
November 2023,"Seattle, WA: Seattle/Tacoma International",SEA,58.55,15.24
December 2023,"Seattle, WA: Seattle/Tacoma International",SEA,57.45,16.02
January 2024,"Seattle, WA: Seattle/Tacoma International",SEA,68.32,23.88
February 2024,"Seattle, WA: Seattle/Tacoma International",SEA,57.58,13.52
March 2024,"Seattle, WA: Seattle/Tacoma International",SEA,58.14,19.21
April 2024,"Seattle, WA: Seattle/Tacoma International",SEA,53.15,18.8
May 2024,"Seattle, WA: Seattle/Tacoma International",SEA,52.09,22.9
June 2024,"Seattle, WA: Seattle/Tacoma International",SEA,52.08,26.71
July 2024,"Seattle, WA: Seattle/Tacoma International",SEA,55.3,24.51
August 2024,"Seattle, WA: Seattle/Tacoma International",SEA,54.22,24.26
January 2000,"Spokane, WA: Spokane International",GEG,39.4,14.98
February 2000,"Spokane, WA: Spokane International",GEG,57.23,16.92
March 2000,"Spokane, WA: Spokane International",GEG,55.25,16.8
April 2000,"Spokane, WA: Spokane International",GEG,48.41,13.04
May 2000,"Spokane, WA: Spokane International",GEG,51.13,13.36
June 2000,"Spokane, WA: Spokane International",GEG,48.72,17.79
July 2000,"Spokane, WA: Spokane International",GEG,58.58,15.13
August 2000,"Spokane, WA: Spokane International",GEG,48.42,19.35
September 2000,"Spokane, WA: Spokane International",GEG,43.84,11.93
October 2000,"Spokane, WA: Spokane International",GEG,54.02,17.26
November 2000,"Spokane, WA: Spokane International",GEG,47.08,21.07
December 2000,"Spokane, WA: Spokane International",GEG,56.57,30.48
January 2001,"Spokane, WA: Spokane International",GEG,52.56,19.48
February 2001,"Spokane, WA: Spokane International",GEG,45.82,17.47
March 2001,"Spokane, WA: Spokane International",GEG,50.31,18.35
April 2001,"Spokane, WA: Spokane International",GEG,42.23,16.02
May 2001,"Spokane, WA: Spokane International",GEG,47.11,10.24
June 2001,"Spokane, WA: Spokane International",GEG,46.89,15.24
July 2001,"Spokane, WA: Spokane International",GEG,47.96,16.13
August 2001,"Spokane, WA: Spokane International",GEG,60.22,18.61
September 2001,"Spokane, WA: Spokane International",GEG,52.67,5.57
October 2001,"Spokane, WA: Spokane International",GEG,46.04,11.22
November 2001,"Spokane, WA: Spokane International",GEG,42.21,12.19
December 2001,"Spokane, WA: Spokane International",GEG,42.95,21.38
January 2002,"Spokane, WA: Spokane International",GEG,41.19,11.81
February 2002,"Spokane, WA: Spokane International",GEG,39.43,11.57
March 2002,"Spokane, WA: Spokane International",GEG,44.15,14.42
April 2002,"Spokane, WA: Spokane International",GEG,38.3,8.44
May 2002,"Spokane, WA: Spokane International",GEG,48.18,8.74
June 2002,"Spokane, WA: Spokane International",GEG,39.9,10.03
July 2002,"Spokane, WA: Spokane International",GEG,43.2,10.19
August 2002,"Spokane, WA: Spokane International",GEG,44.99,11.51
September 2002,"Spokane, WA: Spokane International",GEG,64.45,5.65
October 2002,"Spokane, WA: Spokane International",GEG,60.94,7.97
November 2002,"Spokane, WA: Spokane International",GEG,42.24,9.56
December 2002,"Spokane, WA: Spokane International",GEG,45.15,14.77
January 2003,"Spokane, WA: Spokane International",GEG,36.73,8.51
February 2003,"Spokane, WA: Spokane International",GEG,42.91,8.55
March 2003,"Spokane, WA: Spokane International",GEG,44.08,5.98
April 2003,"Spokane, WA: Spokane International",GEG,56.25,4.5
May 2003,"Spokane, WA: Spokane International",GEG,56.14,5.76
June 2003,"Spokane, WA: Spokane International",GEG,42.81,7.47
July 2003,"Spokane, WA: Spokane International",GEG,44.83,9.17
August 2003,"Spokane, WA: Spokane International",GEG,60.28,7.78
September 2003,"Spokane, WA: Spokane International",GEG,60.98,4.69
October 2003,"Spokane, WA: Spokane International",GEG,62.14,9.02
November 2003,"Spokane, WA: Spokane International",GEG,42.65,11.89
December 2003,"Spokane, WA: Spokane International",GEG,43.34,15.92
January 2004,"Spokane, WA: Spokane International",GEG,63.59,22.34
February 2004,"Spokane, WA: Spokane International",GEG,52.77,10.92
March 2004,"Spokane, WA: Spokane International",GEG,54.08,10.31
April 2004,"Spokane, WA: Spokane International",GEG,40.86,9.27
May 2004,"Spokane, WA: Spokane International",GEG,53.72,9.99
June 2004,"Spokane, WA: Spokane International",GEG,42.39,11.96
July 2004,"Spokane, WA: Spokane International",GEG,39.4,11.98
August 2004,"Spokane, WA: Spokane International",GEG,40.71,15.67
September 2004,"Spokane, WA: Spokane International",GEG,42.22,10.72
October 2004,"Spokane, WA: Spokane International",GEG,71.1,11.79
November 2004,"Spokane, WA: Spokane International",GEG,51.59,15.73
December 2004,"Spokane, WA: Spokane International",GEG,58.01,21.92
January 2005,"Spokane, WA: Spokane International",GEG,50.03,20.51
February 2005,"Spokane, WA: Spokane International",GEG,54.0,9.66
March 2005,"Spokane, WA: Spokane International",GEG,47.36,11.36
April 2005,"Spokane, WA: Spokane International",GEG,50.09,10.05
May 2005,"Spokane, WA: Spokane International",GEG,49.16,12.43
June 2005,"Spokane, WA: Spokane International",GEG,47.99,16.41
July 2005,"Spokane, WA: Spokane International",GEG,51.4,14.4
August 2005,"Spokane, WA: Spokane International",GEG,40.01,14.88
September 2005,"Spokane, WA: Spokane International",GEG,52.53,10.27
October 2005,"Spokane, WA: Spokane International",GEG,41.54,9.58
November 2005,"Spokane, WA: Spokane International",GEG,51.92,13.53
December 2005,"Spokane, WA: Spokane International",GEG,44.2,21.2
January 2006,"Spokane, WA: Spokane International",GEG,61.98,11.02
February 2006,"Spokane, WA: Spokane International",GEG,41.24,11.12
March 2006,"Spokane, WA: Spokane International",GEG,47.73,11.12
April 2006,"Spokane, WA: Spokane International",GEG,50.92,9.67
May 2006,"Spokane, WA: Spokane International",GEG,40.3,8.21
June 2006,"Spokane, WA: Spokane International",GEG,41.57,13.63
July 2006,"Spokane, WA: Spokane International",GEG,46.0,12.49
August 2006,"Spokane, WA: Spokane International",GEG,46.26,13.36
September 2006,"Spokane, WA: Spokane International",GEG,47.88,9.96
October 2006,"Spokane, WA: Spokane International",GEG,47.87,10.42
November 2006,"Spokane, WA: Spokane International",GEG,59.06,17.29
December 2006,"Spokane, WA: Spokane International",GEG,50.61,21.78
January 2007,"Spokane, WA: Spokane International",GEG,59.35,19.34
February 2007,"Spokane, WA: Spokane International",GEG,44.4,17.58
March 2007,"Spokane, WA: Spokane International",GEG,55.55,10.42
April 2007,"Spokane, WA: Spokane International",GEG,45.98,9.03
May 2007,"Spokane, WA: Spokane International",GEG,51.32,9.54
June 2007,"Spokane, WA: Spokane International",GEG,44.32,12.96
July 2007,"Spokane, WA: Spokane International",GEG,55.5,14.04
August 2007,"Spokane, WA: Spokane International",GEG,51.51,15.55
September 2007,"Spokane, WA: Spokane International",GEG,56.11,11.23
October 2007,"Spokane, WA: Spokane International",GEG,56.35,13.53
November 2007,"Spokane, WA: Spokane International",GEG,47.18,10.53
December 2007,"Spokane, WA: Spokane International",GEG,53.86,24.18
January 2008,"Spokane, WA: Spokane International",GEG,56.65,21.56
February 2008,"Spokane, WA: Spokane International",GEG,55.08,16.08
March 2008,"Spokane, WA: Spokane International",GEG,51.18,16.08
April 2008,"Spokane, WA: Spokane International",GEG,60.61,11.28
May 2008,"Spokane, WA: Spokane International",GEG,38.31,11.98
June 2008,"Spokane, WA: Spokane International",GEG,47.44,14.52
July 2008,"Spokane, WA: Spokane International",GEG,49.99,11.07
August 2008,"Spokane, WA: Spokane International",GEG,46.35,12.72
September 2008,"Spokane, WA: Spokane International",GEG,41.83,6.42
October 2008,"Spokane, WA: Spokane International",GEG,48.68,6.7
November 2008,"Spokane, WA: Spokane International",GEG,51.99,9.39
December 2008,"Spokane, WA: Spokane International",GEG,73.68,30.32
January 2009,"Spokane, WA: Spokane International",GEG,50.99,18.32
February 2009,"Spokane, WA: Spokane International",GEG,53.57,8.16
March 2009,"Spokane, WA: Spokane International",GEG,54.55,10.11
April 2009,"Spokane, WA: Spokane International",GEG,56.29,6.1
May 2009,"Spokane, WA: Spokane International",GEG,52.35,6.16
June 2009,"Spokane, WA: Spokane International",GEG,50.97,12.12
July 2009,"Spokane, WA: Spokane International",GEG,55.05,13.78
August 2009,"Spokane, WA: Spokane International",GEG,43.77,10.2
September 2009,"Spokane, WA: Spokane International",GEG,44.8,8.2
October 2009,"Spokane, WA: Spokane International",GEG,53.94,13.32
November 2009,"Spokane, WA: Spokane International",GEG,53.8,5.51
December 2009,"Spokane, WA: Spokane International",GEG,56.81,14.97
January 2010,"Spokane, WA: Spokane International",GEG,53.52,8.41
February 2010,"Spokane, WA: Spokane International",GEG,56.63,9.87
March 2010,"Spokane, WA: Spokane International",GEG,57.61,8.51
April 2010,"Spokane, WA: Spokane International",GEG,53.5,8.51
May 2010,"Spokane, WA: Spokane International",GEG,63.74,10.32
June 2010,"Spokane, WA: Spokane International",GEG,52.99,13.7
July 2010,"Spokane, WA: Spokane International",GEG,48.36,14.01
