notes,state,statecode,year,yearcode,month,monthcode,births,time
,Rhode Island,44,2018,2018,October,10,908,142
,Rhode Island,44,2018,2018,November,11,813,143
,Rhode Island,44,2018,2018,December,12,814,144
,Rhode Island,44,2019,2019,January,1,865,145
,Rhode Island,44,2019,2019,February,2,761,146
,Rhode Island,44,2019,2019,March,3,813,147
,Rhode Island,44,2019,2019,April,4,807,148
,Rhode Island,44,2019,2019,May,5,889,149
,Rhode Island,44,2019,2019,June,6,858,150
,Rhode Island,44,2019,2019,July,7,874,151
,Rhode Island,44,2019,2019,August,8,891,152
,Rhode Island,44,2019,2019,September,9,923,153
,Rhode Island,44,2019,2019,October,10,884,154
,Rhode Island,44,2019,2019,November,11,798,155
,Rhode Island,44,2019,2019,December,12,812,156
,Rhode Island,44,2020,2020,January,1,824,157
,Rhode Island,44,2020,2020,February,2,823,158
,Rhode Island,44,2020,2020,March,3,866,159
,Rhode Island,44,2020,2020,April,4,822,160
,Rhode Island,44,2020,2020,May,5,874,161
,Rhode Island,44,2020,2020,June,6,855,162
,Rhode Island,44,2020,2020,July,7,913,163
,Rhode Island,44,2020,2020,August,8,945,164
,Rhode Island,44,2020,2020,September,9,821,165
,Rhode Island,44,2020,2020,October,10,845,166
,Rhode Island,44,2020,2020,November,11,757,167
,Rhode Island,44,2020,2020,December,12,756,168
,Rhode Island,44,2021,2021,January,1,731,169
,Rhode Island,44,2021,2021,February,2,694,170
,Rhode Island,44,2021,2021,March,3,870,171
,Rhode Island,44,2021,2021,April,4,880,172
,Rhode Island,44,2021,2021,May,5,883,173
,Rhode Island,44,2021,2021,June,6,942,174
,Rhode Island,44,2021,2021,July,7,957,175
,Rhode Island,44,2021,2021,August,8,987,176
,Rhode Island,44,2021,2021,September,9,938,177
,Rhode Island,44,2021,2021,October,10,897,178
,Rhode Island,44,2021,2021,November,11,837,179
,Rhode Island,44,2021,2021,December,12,848,180
,Rhode Island,44,2022,2022,January,1,829,181
,Rhode Island,44,2022,2022,February,2,784,182
,Rhode Island,44,2022,2022,March,3,848,183
,Rhode Island,44,2022,2022,April,4,797,184
,Rhode Island,44,2022,2022,May,5,847,185
,Rhode Island,44,2022,2022,June,6,893,186
,Rhode Island,44,2022,2022,July,7,933,187
,Rhode Island,44,2022,2022,August,8,926,188
,Rhode Island,44,2022,2022,September,9,843,189
,Rhode Island,44,2022,2022,October,10,886,190
,Rhode Island,44,2022,2022,November,11,845,191
,Rhode Island,44,2022,2022,December,12,838,192
,South Carolina,45,2007,2007,January,1,5394,1
,South Carolina,45,2007,2007,February,2,4901,2
,South Carolina,45,2007,2007,March,3,5143,3
,South Carolina,45,2007,2007,April,4,4940,4
,South Carolina,45,2007,2007,May,5,5225,5
,South Carolina,45,2007,2007,June,6,5057,6
,South Carolina,45,2007,2007,July,7,5411,7
,South Carolina,45,2007,2007,August,8,5544,8
,South Carolina,45,2007,2007,September,9,5315,9
,South Carolina,45,2007,2007,October,10,5303,10
,South Carolina,45,2007,2007,November,11,5234,11
,South Carolina,45,2007,2007,December,12,5408,12
,South Carolina,45,2008,2008,January,1,5375,13
,South Carolina,45,2008,2008,February,2,5147,14
,South Carolina,45,2008,2008,March,3,5161,15
,South Carolina,45,2008,2008,April,4,5067,16
,South Carolina,45,2008,2008,May,5,5026,17
,South Carolina,45,2008,2008,June,6,5022,18
,South Carolina,45,2008,2008,July,7,5584,19
,South Carolina,45,2008,2008,August,8,5499,20
,South Carolina,45,2008,2008,September,9,5437,21
,South Carolina,45,2008,2008,October,10,5397,22
,South Carolina,45,2008,2008,November,11,4891,23
,South Carolina,45,2008,2008,December,12,5465,24
,South Carolina,45,2009,2009,January,1,5116,25
,South Carolina,45,2009,2009,February,2,4746,26
,South Carolina,45,2009,2009,March,3,5196,27
,South Carolina,45,2009,2009,April,4,4974,28
,South Carolina,45,2009,2009,May,5,4999,29
,South Carolina,45,2009,2009,June,6,5095,30
,South Carolina,45,2009,2009,July,7,5453,31
,South Carolina,45,2009,2009,August,8,5201,32
,South Carolina,45,2009,2009,September,9,5181,33
,South Carolina,45,2009,2009,October,10,5026,34
,South Carolina,45,2009,2009,November,11,4522,35
,South Carolina,45,2009,2009,December,12,5111,36
,South Carolina,45,2010,2010,January,1,4919,37
,South Carolina,45,2010,2010,February,2,4429,38
,South Carolina,45,2010,2010,March,3,4912,39
,South Carolina,45,2010,2010,April,4,4642,40
,South Carolina,45,2010,2010,May,5,4680,41
,South Carolina,45,2010,2010,June,6,4838,42
,South Carolina,45,2010,2010,July,7,4976,43
,South Carolina,45,2010,2010,August,8,5051,44
,South Carolina,45,2010,2010,September,9,5189,45
,South Carolina,45,2010,2010,October,10,4960,46
,South Carolina,45,2010,2010,November,11,4708,47
,South Carolina,45,2010,2010,December,12,5038,48
,South Carolina,45,2011,2011,January,1,4704,49
,South Carolina,45,2011,2011,February,2,4342,50
,South Carolina,45,2011,2011,March,3,4828,51
,South Carolina,45,2011,2011,April,4,4406,52
,South Carolina,45,2011,2011,May,5,4481,53
,South Carolina,45,2011,2011,June,6,4786,54
,South Carolina,45,2011,2011,July,7,4944,55
,South Carolina,45,2011,2011,August,8,5275,56
,South Carolina,45,2011,2011,September,9,5031,57
,South Carolina,45,2011,2011,October,10,4751,58
,South Carolina,45,2011,2011,November,11,4843,59
,South Carolina,45,2011,2011,December,12,5002,60
,South Carolina,45,2012,2012,January,1,4775,61
,South Carolina,45,2012,2012,February,2,4543,62
,South Carolina,45,2012,2012,March,3,4676,63
,South Carolina,45,2012,2012,April,4,4297,64
,South Carolina,45,2012,2012,May,5,4722,65
,South Carolina,45,2012,2012,June,6,4668,66
,South Carolina,45,2012,2012,July,7,4992,67
,South Carolina,45,2012,2012,August,8,5129,68
,South Carolina,45,2012,2012,September,9,4911,69
,South Carolina,45,2012,2012,October,10,4914,70
,South Carolina,45,2012,2012,November,11,4785,71
,South Carolina,45,2012,2012,December,12,4743,72
,South Carolina,45,2013,2013,January,1,4691,73
,South Carolina,45,2013,2013,February,2,4174,74
,South Carolina,45,2013,2013,March,3,4692,75
,South Carolina,45,2013,2013,April,4,4391,76
,South Carolina,45,2013,2013,May,5,4649,77
,South Carolina,45,2013,2013,June,6,4501,78
,South Carolina,45,2013,2013,July,7,5066,79
,South Carolina,45,2013,2013,August,8,5149,80
,South Carolina,45,2013,2013,September,9,4864,81
,South Carolina,45,2013,2013,October,10,4995,82
,South Carolina,45,2013,2013,November,11,4607,83
,South Carolina,45,2013,2013,December,12,5016,84
,South Carolina,45,2014,2014,January,1,4670,85
,South Carolina,45,2014,2014,February,2,4367,86
,South Carolina,45,2014,2014,March,3,4600,87
,South Carolina,45,2014,2014,April,4,4504,88
,South Carolina,45,2014,2014,May,5,4766,89
,South Carolina,45,2014,2014,June,6,4675,90
,South Carolina,45,2014,2014,July,7,5096,91
,South Carolina,45,2014,2014,August,8,5107,92
,South Carolina,45,2014,2014,September,9,5099,93
,South Carolina,45,2014,2014,October,10,5004,94
,South Carolina,45,2014,2014,November,11,4647,95
,South Carolina,45,2014,2014,December,12,5092,96
,South Carolina,45,2015,2015,January,1,5008,97
,South Carolina,45,2015,2015,February,2,4404,98
,South Carolina,45,2015,2015,March,3,4734,99
,South Carolina,45,2015,2015,April,4,4638,100
,South Carolina,45,2015,2015,May,5,4667,101
,South Carolina,45,2015,2015,June,6,4771,102
,South Carolina,45,2015,2015,July,7,5087,103
,South Carolina,45,2015,2015,August,8,5134,104
,South Carolina,45,2015,2015,September,9,5000,105
,South Carolina,45,2015,2015,October,10,4915,106
,South Carolina,45,2015,2015,November,11,4629,107
,South Carolina,45,2015,2015,December,12,5152,108
,South Carolina,45,2016,2016,January,1,4749,109
,South Carolina,45,2016,2016,February,2,4473,110
,South Carolina,45,2016,2016,March,3,4801,111
,South Carolina,45,2016,2016,April,4,4391,112
,South Carolina,45,2016,2016,May,5,4662,113
,South Carolina,45,2016,2016,June,6,4859,114
,South Carolina,45,2016,2016,July,7,4879,115
,South Carolina,45,2016,2016,August,8,5208,116
,South Carolina,45,2016,2016,September,9,4961,117
,South Carolina,45,2016,2016,October,10,4721,118
,South Carolina,45,2016,2016,November,11,4762,119
,South Carolina,45,2016,2016,December,12,4876,120
,South Carolina,45,2017,2017,January,1,4681,121
,South Carolina,45,2017,2017,February,2,4310,122
,South Carolina,45,2017,2017,March,3,4782,123
,South Carolina,45,2017,2017,April,4,4279,124
,South Carolina,45,2017,2017,May,5,4639,125
,South Carolina,45,2017,2017,June,6,4690,126
,South Carolina,45,2017,2017,July,7,4898,127
,South Carolina,45,2017,2017,August,8,5353,128
,South Carolina,45,2017,2017,September,9,5079,129
,South Carolina,45,2017,2017,October,10,4869,130
,South Carolina,45,2017,2017,November,11,4738,131
,South Carolina,45,2017,2017,December,12,4711,132
,South Carolina,45,2018,2018,January,1,4745,133
,South Carolina,45,2018,2018,February,2,4165,134
,South Carolina,45,2018,2018,March,3,4660,135
,South Carolina,45,2018,2018,April,4,4489,136
,South Carolina,45,2018,2018,May,5,4744,137
,South Carolina,45,2018,2018,June,6,4494,138
,South Carolina,45,2018,2018,July,7,4822,139
,South Carolina,45,2018,2018,August,8,5156,140
,South Carolina,45,2018,2018,September,9,4910,141
,South Carolina,45,2018,2018,October,10,4889,142
,South Carolina,45,2018,2018,November,11,4719,143
,South Carolina,45,2018,2018,December,12,4876,144
,South Carolina,45,2019,2019,January,1,4930,145
,South Carolina,45,2019,2019,February,2,4257,146
,South Carolina,45,2019,2019,March,3,4605,147
,South Carolina,45,2019,2019,April,4,4450,148
,South Carolina,45,2019,2019,May,5,4843,149
,South Carolina,45,2019,2019,June,6,4430,150
,South Carolina,45,2019,2019,July,7,5042,151
,South Carolina,45,2019,2019,August,8,5310,152
,South Carolina,45,2019,2019,September,9,4902,153
,South Carolina,45,2019,2019,October,10,4985,154
,South Carolina,45,2019,2019,November,11,4492,155
,South Carolina,45,2019,2019,December,12,4792,156
,South Carolina,45,2020,2020,January,1,4707,157
,South Carolina,45,2020,2020,February,2,4269,158
,South Carolina,45,2020,2020,March,3,4680,159
,South Carolina,45,2020,2020,April,4,4383,160
,South Carolina,45,2020,2020,May,5,4535,161
,South Carolina,45,2020,2020,June,6,4578,162
,South Carolina,45,2020,2020,July,7,4809,163
,South Carolina,45,2020,2020,August,8,4953,164
,South Carolina,45,2020,2020,September,9,4903,165
,South Carolina,45,2020,2020,October,10,4725,166
,South Carolina,45,2020,2020,November,11,4358,167
,South Carolina,45,2020,2020,December,12,4804,168
,South Carolina,45,2021,2021,January,1,4559,169
,South Carolina,45,2021,2021,February,2,4236,170
,South Carolina,45,2021,2021,March,3,4621,171
,South Carolina,45,2021,2021,April,4,4456,172
,South Carolina,45,2021,2021,May,5,4578,173
,South Carolina,45,2021,2021,June,6,4804,174
,South Carolina,45,2021,2021,July,7,5064,175
,South Carolina,45,2021,2021,August,8,5271,176
,South Carolina,45,2021,2021,September,9,5129,177
,South Carolina,45,2021,2021,October,10,4811,178
,South Carolina,45,2021,2021,November,11,4834,179
,South Carolina,45,2021,2021,December,12,4822,180
,South Carolina,45,2022,2022,January,1,4671,181
,South Carolina,45,2022,2022,February,2,4344,182
,South Carolina,45,2022,2022,March,3,4835,183
,South Carolina,45,2022,2022,April,4,4583,184
,South Carolina,45,2022,2022,May,5,4583,185
,South Carolina,45,2022,2022,June,6,4676,186
,South Carolina,45,2022,2022,July,7,5012,187
,South Carolina,45,2022,2022,August,8,5551,188
,South Carolina,45,2022,2022,September,9,4826,189
,South Carolina,45,2022,2022,October,10,4731,190
,South Carolina,45,2022,2022,November,11,4861,191
,South Carolina,45,2022,2022,December,12,5147,192
,South Dakota,46,2007,2007,January,1,958,1
,South Dakota,46,2007,2007,February,2,978,2
,South Dakota,46,2007,2007,March,3,1078,3
,South Dakota,46,2007,2007,April,4,998,4
,South Dakota,46,2007,2007,May,5,1106,5
,South Dakota,46,2007,2007,June,6,1035,6
,South Dakota,46,2007,2007,July,7,1094,7
,South Dakota,46,2007,2007,August,8,1045,8
,South Dakota,46,2007,2007,September,9,988,9
,South Dakota,46,2007,2007,October,10,1033,10
,South Dakota,46,2007,2007,November,11,978,11
,South Dakota,46,2007,2007,December,12,970,12
,South Dakota,46,2008,2008,January,1,1047,13
,South Dakota,46,2008,2008,February,2,949,14
,South Dakota,46,2008,2008,March,3,1027,15
,South Dakota,46,2008,2008,April,4,1009,16
,South Dakota,46,2008,2008,May,5,1056,17
,South Dakota,46,2008,2008,June,6,1036,18
,South Dakota,46,2008,2008,July,7,1116,19
,South Dakota,46,2008,2008,August,8,955,20
,South Dakota,46,2008,2008,September,9,1043,21
,South Dakota,46,2008,2008,October,10,996,22
,South Dakota,46,2008,2008,November,11,893,23
,South Dakota,46,2008,2008,December,12,944,24
,South Dakota,46,2009,2009,January,1,958,25
,South Dakota,46,2009,2009,February,2,900,26
,South Dakota,46,2009,2009,March,3,1044,27
,South Dakota,46,2009,2009,April,4,1046,28
,South Dakota,46,2009,2009,May,5,1038,29
,South Dakota,46,2009,2009,June,6,1071,30
,South Dakota,46,2009,2009,July,7,1073,31
,South Dakota,46,2009,2009,August,8,971,32
,South Dakota,46,2009,2009,September,9,992,33
,South Dakota,46,2009,2009,October,10,946,34
,South Dakota,46,2009,2009,November,11,913,35
,South Dakota,46,2009,2009,December,12,982,36
,South Dakota,46,2010,2010,January,1,927,37
,South Dakota,46,2010,2010,February,2,914,38
,South Dakota,46,2010,2010,March,3,1015,39
,South Dakota,46,2010,2010,April,4,1056,40
,South Dakota,46,2010,2010,May,5,1015,41
,South Dakota,46,2010,2010,June,6,973,42
,South Dakota,46,2010,2010,July,7,1011,43
,South Dakota,46,2010,2010,August,8,1015,44
,South Dakota,46,2010,2010,September,9,995,45
,South Dakota,46,2010,2010,October,10,978,46
,South Dakota,46,2010,2010,November,11,941,47
,South Dakota,46,2010,2010,December,12,971,48
,South Dakota,46,2011,2011,January,1,910,49
,South Dakota,46,2011,2011,February,2,919,50
,South Dakota,46,2011,2011,March,3,1003,51
,South Dakota,46,2011,2011,April,4,952,52
,South Dakota,46,2011,2011,May,5,1011,53
,South Dakota,46,2011,2011,June,6,1093,54
,South Dakota,46,2011,2011,July,7,1000,55
,South Dakota,46,2011,2011,August,8,1049,56
,South Dakota,46,2011,2011,September,9,1026,57
,South Dakota,46,2011,2011,October,10,987,58
,South Dakota,46,2011,2011,November,11,937,59
,South Dakota,46,2011,2011,December,12,959,60
,South Dakota,46,2012,2012,January,1,939,61
,South Dakota,46,2012,2012,February,2,890,62
,South Dakota,46,2012,2012,March,3,1020,63
,South Dakota,46,2012,2012,April,4,960,64
,South Dakota,46,2012,2012,May,5,1076,65
,South Dakota,46,2012,2012,June,6,1065,66
,South Dakota,46,2012,2012,July,7,1070,67
,South Dakota,46,2012,2012,August,8,1099,68
,South Dakota,46,2012,2012,September,9,1054,69
,South Dakota,46,2012,2012,October,10,966,70
,South Dakota,46,2012,2012,November,11,990,71
,South Dakota,46,2012,2012,December,12,975,72
,South Dakota,46,2013,2013,January,1,937,73
,South Dakota,46,2013,2013,February,2,919,74
,South Dakota,46,2013,2013,March,3,1052,75
,South Dakota,46,2013,2013,April,4,985,76
,South Dakota,46,2013,2013,May,5,1028,77
,South Dakota,46,2013,2013,June,6,982,78
,South Dakota,46,2013,2013,July,7,1142,79
,South Dakota,46,2013,2013,August,8,1122,80
,South Dakota,46,2013,2013,September,9,1031,81
,South Dakota,46,2013,2013,October,10,1011,82
,South Dakota,46,2013,2013,November,11,993,83
,South Dakota,46,2013,2013,December,12,1046,84
,South Dakota,46,2014,2014,January,1,1024,85
,South Dakota,46,2014,2014,February,2,925,86
,South Dakota,46,2014,2014,March,3,1047,87
,South Dakota,46,2014,2014,April,4,1070,88
,South Dakota,46,2014,2014,May,5,1012,89
,South Dakota,46,2014,2014,June,6,1029,90
,South Dakota,46,2014,2014,July,7,1112,91
,South Dakota,46,2014,2014,August,8,1067,92
,South Dakota,46,2014,2014,September,9,1042,93
,South Dakota,46,2014,2014,October,10,989,94
,South Dakota,46,2014,2014,November,11,967,95
,South Dakota,46,2014,2014,December,12,999,96
,South Dakota,46,2015,2015,January,1,990,97
,South Dakota,46,2015,2015,February,2,893,98
,South Dakota,46,2015,2015,March,3,1042,99
,South Dakota,46,2015,2015,April,4,1037,100
,South Dakota,46,2015,2015,May,5,1035,101
,South Dakota,46,2015,2015,June,6,1097,102
,South Dakota,46,2015,2015,July,7,1108,103
,South Dakota,46,2015,2015,August,8,1067,104
,South Dakota,46,2015,2015,September,9,1063,105
,South Dakota,46,2015,2015,October,10,1086,106
,South Dakota,46,2015,2015,November,11,966,107
,South Dakota,46,2015,2015,December,12,952,108
,South Dakota,46,2016,2016,January,1,988,109
,South Dakota,46,2016,2016,February,2,926,110
,South Dakota,46,2016,2016,March,3,1041,111
,South Dakota,46,2016,2016,April,4,992,112
,South Dakota,46,2016,2016,May,5,1025,113
,South Dakota,46,2016,2016,June,6,1018,114
,South Dakota,46,2016,2016,July,7,1074,115
,South Dakota,46,2016,2016,August,8,1089,116
,South Dakota,46,2016,2016,September,9,1092,117
,South Dakota,46,2016,2016,October,10,996,118
,South Dakota,46,2016,2016,November,11,1006,119
,South Dakota,46,2016,2016,December,12,1028,120
,South Dakota,46,2017,2017,January,1,948,121
,South Dakota,46,2017,2017,February,2,923,122
,South Dakota,46,2017,2017,March,3,1016,123
,South Dakota,46,2017,2017,April,4,960,124
,South Dakota,46,2017,2017,May,5,1073,125
,South Dakota,46,2017,2017,June,6,1059,126
,South Dakota,46,2017,2017,July,7,1089,127
,South Dakota,46,2017,2017,August,8,1120,128
,South Dakota,46,2017,2017,September,9,1021,129
,South Dakota,46,2017,2017,October,10,1038,130
,South Dakota,46,2017,2017,November,11,945,131
,South Dakota,46,2017,2017,December,12,942,132
,South Dakota,46,2018,2018,January,1,999,133
,South Dakota,46,2018,2018,February,2,859,134
,South Dakota,46,2018,2018,March,3,1048,135
,South Dakota,46,2018,2018,April,4,1000,136
,South Dakota,46,2018,2018,May,5,1061,137
,South Dakota,46,2018,2018,June,6,1032,138
,South Dakota,46,2018,2018,July,7,1020,139
,South Dakota,46,2018,2018,August,8,1010,140
,South Dakota,46,2018,2018,September,9,993,141
,South Dakota,46,2018,2018,October,10,1016,142
,South Dakota,46,2018,2018,November,11,908,143
,South Dakota,46,2018,2018,December,12,947,144
,South Dakota,46,2019,2019,January,1,903,145
,South Dakota,46,2019,2019,February,2,889,146
,South Dakota,46,2019,2019,March,3,927,147
,South Dakota,46,2019,2019,April,4,947,148
,South Dakota,46,2019,2019,May,5,996,149
,South Dakota,46,2019,2019,June,6,1024,150
,South Dakota,46,2019,2019,July,7,982,151
,South Dakota,46,2019,2019,August,8,1051,152
,South Dakota,46,2019,2019,September,9,972,153
,South Dakota,46,2019,2019,October,10,971,154
,South Dakota,46,2019,2019,November,11,856,155
,South Dakota,46,2019,2019,December,12,931,156
,South Dakota,46,2020,2020,January,1,910,157
,South Dakota,46,2020,2020,February,2,862,158
,South Dakota,46,2020,2020,March,3,910,159
,South Dakota,46,2020,2020,April,4,939,160
,South Dakota,46,2020,2020,May,5,947,161
,South Dakota,46,2020,2020,June,6,952,162
,South Dakota,46,2020,2020,July,7,1007,163
,South Dakota,46,2020,2020,August,8,911,164
,South Dakota,46,2020,2020,September,9,969,165
,South Dakota,46,2020,2020,October,10,859,166
,South Dakota,46,2020,2020,November,11,821,167
,South Dakota,46,2020,2020,December,12,873,168
,South Dakota,46,2021,2021,January,1,887,169
,South Dakota,46,2021,2021,February,2,833,170
,South Dakota,46,2021,2021,March,3,946,171
,South Dakota,46,2021,2021,April,4,997,172
,South Dakota,46,2021,2021,May,5,952,173
,South Dakota,46,2021,2021,June,6,1027,174
,South Dakota,46,2021,2021,July,7,992,175
,South Dakota,46,2021,2021,August,8,978,176
,South Dakota,46,2021,2021,September,9,1022,177
,South Dakota,46,2021,2021,October,10,940,178
,South Dakota,46,2021,2021,November,11,917,179
,South Dakota,46,2021,2021,December,12,878,180
,South Dakota,46,2022,2022,January,1,861,181
,South Dakota,46,2022,2022,February,2,764,182
,South Dakota,46,2022,2022,March,3,996,183
,South Dakota,46,2022,2022,April,4,922,184
,South Dakota,46,2022,2022,May,5,1001,185
,South Dakota,46,2022,2022,June,6,997,186
,South Dakota,46,2022,2022,July,7,1008,187
,South Dakota,46,2022,2022,August,8,969,188
,South Dakota,46,2022,2022,September,9,916,189
,South Dakota,46,2022,2022,October,10,940,190
